run_details,runtime
algorithm_edgeIDbrutev3_num_nodes_000015_sim_027,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_028,"(0.0018143653869628906, 8.247308876049738)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_028,"(0.0022628307342529297, 8.247308876049738)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_028,"(0.013174772262573242, 8.247308876049738)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_028,"(0.0162656307220459, 8.247308876049738)"
algorithm_Alg2_num_nodes_000015_sim_028,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_028,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_029,"(0.0016341209411621094, 8.44897482224973)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_029,"(0.0022602081298828125, 9.580909422918147)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_029,"(0.01862788200378418, 7.770870223186062)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_029,"(0.01726818084716797, 9.521517721857892)"
algorithm_Alg2_num_nodes_000015_sim_029,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_029,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_030,"(0.001615285873413086, 7.520485994922629)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_030,"(0.0020551681518554688, 7.738686094176131)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_030,"(0.013349533081054688, 6.686807668328294)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_030,"(0.016631126403808594, 6.499470447537709)"
algorithm_Alg2_num_nodes_000015_sim_030,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_030,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_031,"(0.002581357955932617, 7.965242977515488)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_031,"(0.002239704132080078, 7.96524297751549)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_031,"(0.02116560935974121, 7.965242977515491)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_031,"(0.021690845489501953, 7.965242977515491)"
algorithm_Alg2_num_nodes_000015_sim_031,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_031,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_032,"(0.0002529621124267578, 0)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_032,"(0.0002512931823730469, 0)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_032,"(0.0019230842590332031, 0)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_032,"(0.0018439292907714844, 0)"
algorithm_Alg2_num_nodes_000015_sim_032,"(0.0018100738525390625, 0)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_032,"(0.0005369186401367188, 0)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_033,"(0.0021741390228271484, 9.06224296622525)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_033,"(0.0019783973693847656, 6.954226343845897)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_033,"(0.019704341888427734, 9.062242966225249)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_033,"(0.01884603500366211, 6.520230142352888)"
algorithm_Alg2_num_nodes_000015_sim_033,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_033,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_034,"(0.0016951560974121094, 8.737609527704112)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_034,"(0.0023720264434814453, 8.935911060929998)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_034,"(0.016444683074951172, 8.659259090629135)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_034,"(0.0173494815826416, 8.93591106093)"
algorithm_Alg2_num_nodes_000015_sim_034,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_034,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_035,"(0.0002620220184326172, 0)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_035,"(0.0002636909484863281, 0)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_035,"(0.0020165443420410156, 0)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_035,"(0.0019981861114501953, 0)"
algorithm_Alg2_num_nodes_000015_sim_035,"(0.0019295215606689453, 0)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_035,"(0.00042748451232910156, 0)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_036,"(0.001458883285522461, 8.24143459132599)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_036,"(0.0018074512481689453, 12.377158566132515)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_036,"(0.013565778732299805, 8.24143459132599)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_036,"(0.013628482818603516, 9.341513298934661)"
algorithm_Alg2_num_nodes_000015_sim_036,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_036,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_037,"(0.0019690990447998047, 7.396807473080294)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_037,"(0.0019614696502685547, 7.396807473080295)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_037,"(0.014986515045166016, 7.396807473080294)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_037,"(0.015781641006469727, 7.396807473080294)"
algorithm_Alg2_num_nodes_000015_sim_037,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_037,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_038,"(0.0010628700256347656, 1.4564356978317377)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_038,"(0.0010123252868652344, 1.4564356978317377)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_038,"(0.0038957595825195312, 1.4564356978317377)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_038,"(0.0040340423583984375, 1.4564356978317377)"
algorithm_Alg2_num_nodes_000015_sim_038,"(0.003286123275756836, 1.4564356978317377)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_038,"(0.002505064010620117, 1.4564356978317377)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_039,"(0.0019278526306152344, 7.935971275050122)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_039,"(0.002234935760498047, 7.935971275050122)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_039,"(0.016407489776611328, 7.935971275050122)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_039,"(0.019004106521606445, 7.935971275050122)"
algorithm_Alg2_num_nodes_000015_sim_039,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_039,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_040,"(0.0016803741455078125, 7.933769781361868)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_040,"(0.0026531219482421875, 7.99136600049196)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_040,"(0.017954111099243164, 7.65410812171551)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_040,"(0.0153045654296875, 7.991366000491961)"
algorithm_Alg2_num_nodes_000015_sim_040,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_040,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_041,"(0.0016312599182128906, 9.955925376117202)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_041,"(0.0021524429321289062, 10.072274500658585)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_041,"(0.014700651168823242, 9.955925376117202)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_041,"(0.014893531799316406, 10.072274500658583)"
algorithm_Alg2_num_nodes_000015_sim_041,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_041,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_042,"(0.0022971630096435547, 7.838734825906893)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_042,"(0.001882791519165039, 4.062066346694316)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_042,"(0.017947912216186523, 7.838734825906892)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_042,"(0.018550634384155273, 4.062066346694315)"
algorithm_Alg2_num_nodes_000015_sim_042,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_042,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_043,"(0.0019173622131347656, 3.6483553549924665)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_043,"(0.001985311508178711, 3.6483553549924665)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_043,"(0.014700889587402344, 3.648355354992466)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_043,"(0.017676353454589844, 3.648355354992466)"
algorithm_Alg2_num_nodes_000015_sim_043,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_043,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_044,"(0.0016379356384277344, 10.40222263993998)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_044,"(0.002051115036010742, 11.427492151444905)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_044,"(0.019646644592285156, 9.054832780930825)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_044,"(0.014943838119506836, 11.427492151444907)"
algorithm_Alg2_num_nodes_000015_sim_044,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_044,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_045,"(0.00025463104248046875, 0)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_045,"(0.0002510547637939453, 0)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_045,"(0.0018963813781738281, 0)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_045,"(0.0019068717956542969, 0)"
algorithm_Alg2_num_nodes_000015_sim_045,"(0.00203704833984375, 0)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_045,"(0.00044918060302734375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_046,"(0.00026154518127441406, 0)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_046,"(0.0002589225769042969, 0)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_046,"(0.002146005630493164, 0)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_046,"(0.0019767284393310547, 0)"
algorithm_Alg2_num_nodes_000015_sim_046,"(0.0020329952239990234, 0)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_046,"(0.0004119873046875, 0)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_047,"(0.0024018287658691406, 4.797955964268088)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_047,"(0.002536296844482422, 4.797955964268088)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_047,"(0.01891493797302246, 4.797955964268088)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_047,"(0.023334503173828125, 4.797955964268088)"
algorithm_Alg2_num_nodes_000015_sim_047,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_047,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_048,"(0.001569509506225586, 4.803153917864936)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_048,"(0.0020837783813476562, 6.062292982630296)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_048,"(0.014678478240966797, 4.32470059464184)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_048,"(0.016116619110107422, 6.0622929826302965)"
algorithm_Alg2_num_nodes_000015_sim_048,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_048,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000015_sim_049,"(0.0025720596313476562, 7.539552978810566)"
algorithm_heuristicEdgeId2_num_nodes_000015_sim_049,"(0.0021474361419677734, 7.12670409229675)"
algorithm_heuristicMinCut1_num_nodes_000015_sim_049,"(0.02075982093811035, 7.5395529788105655)"
algorithm_heuristicMinCut2_num_nodes_000015_sim_049,"(0.0232391357421875, 7.12670409229675)"
algorithm_Alg2_num_nodes_000015_sim_049,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000015_sim_049,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_000,"(0.0023920536041259766, 9.421388407163532)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_000,"(0.002942800521850586, 8.272879781971234)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_000,"(0.026499509811401367, 9.42138840716353)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_000,"(0.02798008918762207, 7.734039048765403)"
algorithm_Alg2_num_nodes_000020_sim_000,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_000,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_001,"(0.0018763542175292969, 10.078129649284188)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_001,"(0.005220890045166016, 13.4645962347036)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_001,"(0.02696084976196289, 9.135219430291096)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_001,"(0.02675461769104004, 13.4645962347036)"
algorithm_Alg2_num_nodes_000020_sim_001,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_001,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_002,"(0.003216981887817383, 14.48152389439161)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_002,"(0.002424478530883789, 10.920695031866886)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_002,"(0.08937358856201172, 14.481523894391609)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_002,"(0.0658881664276123, 10.920695031866886)"
algorithm_Alg2_num_nodes_000020_sim_002,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_002,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_003,"(0.0029382705688476562, 20.095832985359948)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_003,"(0.002976655960083008, 19.59218362762623)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_003,"(0.07930898666381836, 20.09583298535995)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_003,"(0.08440399169921875, 19.59218362762624)"
algorithm_Alg2_num_nodes_000020_sim_003,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_003,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_004,"(0.0021669864654541016, 10.697839822412632)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_004,"(0.0029244422912597656, 12.034529090342472)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_004,"(0.05769634246826172, 10.19861066945437)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_004,"(0.05697059631347656, 12.03452909034247)"
algorithm_Alg2_num_nodes_000020_sim_004,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_004,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_005,"(0.0024378299713134766, 9.264983613204807)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_005,"(0.0051572322845458984, 9.264983613204807)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_005,"(0.049585819244384766, 9.264983613204807)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_005,"(0.05549311637878418, 9.264983613204807)"
algorithm_Alg2_num_nodes_000020_sim_005,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_005,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_006,"(0.0023708343505859375, 13.282569228045514)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_006,"(0.003000020980834961, 12.341204498492955)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_006,"(0.05220651626586914, 13.282569228045512)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_006,"(0.05659818649291992, 12.341204498492951)"
algorithm_Alg2_num_nodes_000020_sim_006,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_006,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_007,"(0.0028350353240966797, 13.626277650396803)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_007,"(0.002927064895629883, 13.455101479285041)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_007,"(0.056333065032958984, 13.626277650396801)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_007,"(0.06033778190612793, 13.45510147928504)"
algorithm_Alg2_num_nodes_000020_sim_007,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_007,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_008,"(0.0027556419372558594, 12.172311440223737)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_008,"(0.003287076950073242, 11.43163069048996)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_008,"(0.026998043060302734, 12.172311440223739)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_008,"(0.029984235763549805, 11.43163069048996)"
algorithm_Alg2_num_nodes_000020_sim_008,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_008,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_009,"(0.001983165740966797, 8.108726481383913)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_009,"(0.0027930736541748047, 9.262832869487053)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_009,"(0.02286696434020996, 6.370300888794241)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_009,"(0.02534651756286621, 6.507457024921016)"
algorithm_Alg2_num_nodes_000020_sim_009,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_009,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_010,"(0.0027179718017578125, 16.23919927775273)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_010,"(0.0031392574310302734, 14.151725174898129)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_010,"(0.026824235916137695, 16.239199277752732)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_010,"(0.032666921615600586, 14.151725174898129)"
algorithm_Alg2_num_nodes_000020_sim_010,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_010,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_011,"(0.0021338462829589844, 15.086478920910398)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_011,"(0.003158092498779297, 11.849622416090273)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_011,"(0.023440122604370117, 11.849622416090273)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_011,"(0.030847787857055664, 11.849622416090273)"
algorithm_Alg2_num_nodes_000020_sim_011,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_011,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_012,"(0.0036056041717529297, 17.867371708553197)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_012,"(0.0033016204833984375, 16.383613921230175)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_012,"(0.039533376693725586, 17.8673717085532)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_012,"(0.04425501823425293, 14.77501418553956)"
algorithm_Alg2_num_nodes_000020_sim_012,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_012,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_013,"(0.002604961395263672, 15.064354445902795)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_013,"(0.0028829574584960938, 12.801996055631196)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_013,"(0.030729293823242188, 15.06435444590279)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_013,"(0.03159284591674805, 12.801996055631196)"
algorithm_Alg2_num_nodes_000020_sim_013,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_013,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_014,"(0.003340005874633789, 14.77596203411204)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_014,"(0.003439664840698242, 14.775962034112036)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_014,"(0.038539886474609375, 14.77596203411204)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_014,"(0.03930473327636719, 14.77596203411204)"
algorithm_Alg2_num_nodes_000020_sim_014,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_014,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_015,"(0.0024716854095458984, 7.910046137215207)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_015,"(0.002893209457397461, 5.704155591578151)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_015,"(0.021484375, 7.910046137215206)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_015,"(0.025707006454467773, 5.704155591578151)"
algorithm_Alg2_num_nodes_000020_sim_015,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_015,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_016,"(0.003778696060180664, 19.298311407367336)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_016,"(0.0034651756286621094, 18.31783980590894)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_016,"(0.04840230941772461, 19.298311407367336)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_016,"(0.04866909980773926, 18.31783980590894)"
algorithm_Alg2_num_nodes_000020_sim_016,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_016,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_017,"(0.00269317626953125, 13.772690234619976)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_017,"(0.0038743019104003906, 13.772690234619978)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_017,"(0.030363082885742188, 13.772690234619976)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_017,"(0.033097267150878906, 13.772690234619976)"
algorithm_Alg2_num_nodes_000020_sim_017,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_017,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_018,"(0.003148317337036133, 14.450943349728568)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_018,"(0.003360748291015625, 13.454942395649303)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_018,"(0.03261399269104004, 14.450943349728568)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_018,"(0.03701186180114746, 10.635165331941366)"
algorithm_Alg2_num_nodes_000020_sim_018,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_018,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_019,"(0.0038895606994628906, 21.372958090922264)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_019,"(0.0033338069915771484, 18.617703441350105)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_019,"(0.049286603927612305, 21.372958090922268)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_019,"(0.04674649238586426, 18.617703441350102)"
algorithm_Alg2_num_nodes_000020_sim_019,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_019,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_020,"(0.0033826828002929688, 14.836142464274996)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_020,"(0.0032956600189208984, 14.558801760572226)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_020,"(0.037384986877441406, 14.836142464274996)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_020,"(0.04552268981933594, 14.55880176057223)"
algorithm_Alg2_num_nodes_000020_sim_020,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_020,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_021,"(0.002785205841064453, 14.669921563814912)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_021,"(0.0025932788848876953, 13.294783118184133)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_021,"(0.03524374961853027, 14.669921563814913)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_021,"(0.03251314163208008, 9.732095066168343)"
algorithm_Alg2_num_nodes_000020_sim_021,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_021,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_022,"(0.0024950504302978516, 11.70127444609354)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_022,"(0.002660989761352539, 7.5734542482226)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_022,"(0.024425745010375977, 11.701274446093539)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_022,"(0.024364233016967773, 7.045196144942768)"
algorithm_Alg2_num_nodes_000020_sim_022,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_022,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_023,"(0.0022618770599365234, 14.123815652276665)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_023,"(0.0034372806549072266, 14.028775728724202)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_023,"(0.031145811080932617, 10.624758164424518)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_023,"(0.035390615463256836, 13.617055078250484)"
algorithm_Alg2_num_nodes_000020_sim_023,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_023,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_024,"(0.002663135528564453, 9.251093228915162)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_024,"(0.003116130828857422, 8.5752302522869)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_024,"(0.025374174118041992, 9.251093228915163)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_024,"(0.030919551849365234, 8.575230252286902)"
algorithm_Alg2_num_nodes_000020_sim_024,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_024,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_025,"(0.002582550048828125, 14.586127619160731)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_025,"(0.0030570030212402344, 11.619040793696195)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_025,"(0.029697895050048828, 14.586127619160733)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_025,"(0.037581682205200195, 10.974873412773682)"
algorithm_Alg2_num_nodes_000020_sim_025,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_025,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_026,"(0.0023946762084960938, 6.753001140578549)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_026,"(0.0029172897338867188, 6.753001140578549)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_026,"(0.02144789695739746, 6.753001140578549)"
algorithm_heuristicMinCut2_num_nodes_000020_sim_026,"(0.023180484771728516, 6.753001140578549)"
algorithm_Alg2_num_nodes_000020_sim_026,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000020_sim_026,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000020_sim_027,"(0.0020961761474609375, 12.166473525125319)"
algorithm_heuristicEdgeId2_num_nodes_000020_sim_027,"(0.003057241439819336, 13.861613014741991)"
algorithm_heuristicMinCut1_num_nodes_000020_sim_027,"(0.02645111083984375, 10.571213504882815)"
